,Artist,Song Title,Lyrics,Year,word_count
68,Angie Stone,Brotha,king one yes father yes son talk himbecause understands everything go everything support system live without best thing since sliced bread kiss hugs lips touch want whole world know black brotha love ya never try hurt ya want ya know forever truebecause black brotha strong brotha one ya want ya know forever true misunderstood yeah say good around neighborhood fo information lot brothers got education check got ya wallstreet brotha ya blue collar brotha whatever chilling corner brother talented brotha everyone yall behind bars know angie loves ya black brotha love ya never try hurt ya want ya know forever truebecause black brotha strong brotha one ya want ya know forever truebecause black brotha strong brotha one ya want ya know forever true mean much give need proud said proud love stayin strong got going proud going thick thin brothas going win proud said proud whenever facin doubt brothas gon work proud got shakable faith ya black brotha love ya never try hurt ya want ya know forever truebecause black brotha strong brotha one ya want ya know forever truebecause black brotha love ya never try hurt ya want ya know forever truebecause oh oh everyone ya know angie loves ya oh oh everyone ya know angie loves ya yeah,2002.0,210
69,Clipse,When The Last Time,get niggas bitches get listening get real get would get clipse neptunes get new label get star trak top chrome spinning see boss grinning loving damn women let two get tried let rest fit like naw love forbidden squishing problem wheel well trust know 20 real well coasting two chicks toasting turn volume watch bass get em open soft spoken wild side love em ride loving ride moving bodies hit party dj started cutting already fucking cinderella would girls nothing something hit parking lot hear club system thumping lose face two great vip got new moves make last time heard like smoke something drink something get ripped make girls party strip move ya ass girl know live club parking lot many chicks fit ride put em homie hey day life club nights one reasons love life chicks back tipsy gets freeay two stepping see crew repping slipping floor mirrors walls sweating shorty ear say got thong love move time song like something come way prove something fast slow got right moves got right dough date choose open naw lose focus shit jump know thing toting party yall carry every weekend like mardi gras last time heard like smoke something drink something get ripped make girls party strip move ya ass girl know live club parking lot many chicks fit ride put em homie yo listening sounds vibrating speakers please alarmed hurt real real niggas bitches say last call mean night mean time show ya quick hop gucci loafers pin ass sofa attack chocha sandm chick asked pusha choke thought rich said sir chick crazy gave crazy space whip appeal baby face night still young already leaning cruise lot deuce2 gleaming liquor need reason obnoxious women hot tucked linen pull let get know beginning added list chicks done head spinning head spinning mine juice gin neck chin winner man last time heard like smoke something drink something get ripped make girls party strip move ya ass girl know live club parking lot many chicks fit ride put em homie,2002.0,338
70,Maxwell,This Woman's Work,ahhah ahhahoo oo pray god cope stand outside woman work woman world ooh hard man part starts craft father know got little life left know got lot strength left know got little life yet know got lot strength left crying let show hoping stop thinking things said never said things done never things given oh darling make go make go away give moments give back give little kiss give talking hands know little life yet give hand baby know lot strength left give pretty hand know little life yet ooh ooh ooh know lot strength left loved child know little life yet whatever need baby know lot strength left give hand know little life yet give hand know lot strength left oh crying let go hoping stop thinking thinking thinking things said never said things done never things wanted things needed things given oh darling make go make go away,2002.0,150
72,Nas,One Mic,one time yeah yeah yo need one mic one beat one stage one nigga front face front page one gun one girl one crib one god show things son pure like cup virgin blood mixed 151 one sip make nigga flip writing names hollow tips plotting shit mad violence gon body hood politics acknowledge leave bodies chopped garbages seeds watch us grow try follow us police watch us roll try knocking us one knee ducked could time luck got cop shot bus stop glass bursts fiend drops heineken ricocheting spots hiding blacking shoot backfuck getting hit hood going rep death notil everybody come home little niggas grown hoodrats abortion womb need warriors soon sent stars sun moon life police chases street sweepers coppers stickup kids conscience leaving victims doctors really think ready die nines nas bout nigga time yo need one mic need one mic need need one mic need niggas need one mic yeah need one blunt one page one pen one prayer tell god forgive one sin matter fact maybe one look back hatred fuck jesus died age 33 33 shots twin glocks 16 apiece 32 means one guns holding 17 27 hit crew six went everybody gotta die sometime hope funeral never gets shot bullets tear innocent nothing fair niggas roll shooting wheelchairs heart racing tasting revenge air let shit slide many years many times strapped couple macs many 9s yall niggas really get busy load semis hold explode clip empty nothing way bust bust rush rush lead flying feel feel gut take bitches war lie em downbecause stronger nigga time need one mic need niggas need need one mic nuttin else world need one mic nigga need thing yknow need one mic need need one life one try one breath one man stand speaks understand want see top egotistical talking slick shit way bitches wonder secrets niggas move know weakness none late grab guns blasting cause cool nigga thought would ass done fooled niggas call infinite brawl eternal souls clashing war gets deep beef everlasting complete thick scars brothers knifing prison yards drama start know block ill youngster every night like cop get killed body found dumpster real hustler purchased range niggas throwing dirt name jealous cause fiends got work complain bitches left cause thought finished shoulda knew true came man caught sentence diamonds blinding never make mistakes moving change pace lighter load see king straight swelling melon cause none niggas real heard telling police kingpin squeal crazy right track finally found need soulsearching time need one mic yeah yeah yeah yeah need one mic ever needed world fuck cash need one mic fuck cars jewelry need one mic spread voice whole world baby uh,2002.0,449
73,'N Sync,Gone,thousand words could say make come home yeah seems long ago walked away left alone remember said acting strange maybe blind see needed change something said make turn away make walk leave cold could find way make right right sitting get mind get mind tried best man strong drove insane wishing could touch face touch face truth remains gone gone baby gone girl gone baby girl gone gone want make excuses baby change fact goneno something could please let know time passing slowly guess life without guess life without maybe could change every day baby want hang around find things take mind missing take mind missing know heart say love please say yeah ohh tell turn baby apart still heart baby see need oohh,2002.0,124
75,Eminem,Cleanin' Out My Closet,snare snare headphones go yeah yo yo ever hated discriminated havei protested demonstrated picket signs wicked rhymes look times sick mind motherfucking kid behind commotion emotions run deep oceans exploding tempers flaring parents blow em keep going taking nothing one give em hell long breathing keep kicking ass morning taking names evening leave em taste sour vinegar mouth see trigger never figure look bet probly sick mama going make look ridiculous sorry mama never meant hurt never meant make cry tonight cleaning closet one time said sorry mama never meant hurt never meant make cry tonight cleaning closet ha got skeletons closet know one knows throw inside coffin close going expose take back 73 ever multiplatinumselling cd baby maybe couple months faggot father must panties bunch cause split wonder even kissed goodbye second thought fucking wished would die look hailie could picture leaving side even hated kim would grit teeth would try make work least hailie sake maybe made mistakes human man enough face em today stupid doubt dumb smartest shit take bullets gun cause woulda killed em shit woulda shot kim life would like welcome yall eminem show sorry mama never meant hurt never meant make cry tonight cleaning closet one time said sorry mama never meant hurt never meant make cry tonight cleaning closet uh would never diss mama get recognition take second listen fore think record dissing put position try envision witnessing mama popping prescription pills kitchen bitching someone always going purse shit missing going public housing systems victim mnchausen syndrome whole life made believe sick notil grew blew makes sick stomach reason made cd could try justify way treated guess getting older cold lonely nathan growing quick going know phony hailie getting big see beautiful never see hershe even funeral haha see hurts admit wrong bitch song keep telling mom dare try take help get selfish bitch hope fucking burn hell shit remember ronnie died said wished well guess deaddead sorry mama never meant hurt never meant make cry tonight cleaning closet one time said sorry mama never meant hurt never meant make cry tonight cleaning closet,2002.0,351
76,B2K,Uh Huh,yeah hey yo trick going come wit something like man yeah come like uh huh haha red zone yo b2k yo girl messed let told best friend wanted called hipped steez told looking guy like said hold one unless shorty really want fun said told want call try front uh huh guy dreams last night benz wit tha 20z want drive tha thug life treat right got ya hooked bringing everything like uh huh know wanting uh huh tell handle uh huh show work dem hips uh huh maybe roll wit uh huh know wanting uh huh tell handle uh huh show work dem hips uh huh maybe roll wit open everybody knows need creep want bad care sees girl hold got want know scared go n fun let girlfriends know found someone keeping tight sprung uh huh tha guy dreams last night benz wit tha 20 want drive tha thug life treat right got ya hooked coz bringing everything like two months conversation man major split tha game undercover lethal like danny glover got running mother making plans life yo 15 need wit wife walk tha mall hold ya hips hang tha drop pushing tha whip take ride never forget running home telling friends lil fizz got ya hooked tha way lick lips got many dimes sweating dis chick yo run girls coast coast droping game sick got em tha uh huh x2 b2k 2001 trip red zone guess red zone means hot,2002.0,244
77,Eminem,Without Me,obie trice real name gimmicks record scratch two trailer park girls go round outside round outside round outside two trailer park girls go round outside round outside round outside guess back back shady back tell friend guess back guess back guess back guess back guess back guess back guess back created monster cause nobody wants see marshall want shady chopped liver well want shady give ya little bit weed mixed hard liquor vodka jump start heart quicker shock get shocked hospital doctor cooperating rocking table operating hey waited long stop debating cause back rag ovulating know got job ms cheney husband heart problem complicating fcc let let let see try shut mtv feels empty without come dip bum lips fuck cum lips tits get ready cause shit get heavy settled lawsuitsfuck debbie looks like job everybody follow cause need little controversy cause feels empty without said looks like job everybody follow cause need little controversy cause feels empty without little hellions kids feeling rebellious embarrassed parents still listen elvis start feeling like prisoners helpless notil someone comes along mission yells bitch visionary vision scary could start revolution polluting airwaves rebel let revel bask fact got everyone kissing ass smack disaster catastrophe see damn much assyou asked well back nananananananananana fix bent antenna tune going enter skin like splinter center attention back winter interesting best thing since wrestling infesting kid ears nesting testing attention please feel tension soon someone mentions ten cents two cents free nuisance sent sent looks like job everybody follow cause need little controversy cause feels empty without said looks like job everybody follow cause need little controversy cause feels empty without tiskit taskit go tit tat anybody talking shit shit chris kirkpatrick get ass kicked worse little limp bizkit bastards moby get stomped obie 36yearold baldheaded fag blow know old let go nobody listens techno let go give signal whole list full new insults dope suspenseful pencil ever since prince turned symbol sometimes shit seems everybody wants discuss must mean disgusting obscene though first king controversy worst thing since elvis presley black music selfishly use get wealthy hey concept works twenty million white rappers emerge matter many fish sea would empty without looks like job everybody follow cause need little controversy cause feels empty without said looks like job everybody follow cause need little controversy cause feels empty without hum dei dei la la la la la la la la la la la la la la la la hum dei dei la la la la la la la la la la la la la la la la kids,2002.0,431
78,Faith Evans,You Gets No Love,know ghetto know ghetto said know ghetto better check respect better go self flow self gets love tell love simply cool enough us know lost trust people ask tell friendsbecause obvious never going work us oh play emotions gets devotion gets love gets love get love even friend gets love whatever come back gets love tell hook gets love enough gets love hearing lies tell gets love boy though knew well people think man man even understand even understand let get make one even love know play p diddy play emotions gets devotion gets love gets love get love even friend yeah gets love come said gets love gets love ayo faith let talk em one time check gets love yo situation get raw point kiss things miss miss night met disco floor every night since missed making hits tour knock answer door phone ring answer morebecause tryna chance got find new diva something pretty p diddy twoseater could never piece love see reach hug speak club tell deeply love day tried greet thugs wanted heat slugs see message beeper bugged try chill lay deep cut keeping even girl think beating way keeping touch know niggas cheating boy cool relationship could handle play emotions gets devotion whatever come back even friend gets love said gets love gets love gets love play emotions gets devotions whatever come back even friend gets love gets love,2002.0,233
79,Angie Stone,Wish I Didn't Miss You,old story back ishe lover friend sick tired blame think funny want spend money girls forgot around call lover hang call world happening listen yell ironic want smoke chronic boy forgot around eat sleep anymore waiting love walk door wish miss anymore anymore memories live like people sick ever believing wish would bring back man knew good oh lord everytime say coming boy disappoint honey well forgot around eat sleep anymore oh waiting love walk door wish miss anymore anymore eat sleep anymore waiting love walk door wish miss anymore anymore one days going happen missing love like missing babe yeah yeah one days dreams come true one going oh oh oh yeah yeah yeah yeah yeah yeah eat sleep anymore waiting love walk door wish miss anymore anymore yeah yeah eat sleep anymore waiting love walk door wish miss anymore anymore eat sleep anymore waiting love walk door wish miss anymore miss eat sleep anymore waiting love walk door,2002.0,160
80,Ying Yang Twins,Say I Yi Yi,got hands knees bows thigh like twerk certainbecause tell fie got hype want bite right yi yi say yi yi yi yi oh look shawty snap make ass clap niggas club spending dubs phat thick real fine standing fivenine high heels right time goddamn look shawty making ass jiggle like way wobbledy wobbledy wiggle anybody nursery rhyme riddle hoes creaming middle shaking ass getting paid making cheese scared get floor show ass titties quite right might give fifty drinking hennessy damn near tipsy know hoes club twerking free dancing like make money like freaky ass hoes twitching asses ah shit spending cheese got hands knees bows thigh like twerk certainbecause tell fie got hype want bite right yi yi say yi yi yi yi got hands knees bows thigh like twerk certainbecause tell fie got hype want bite right yi yi say yi yi yi yi oh gentlemen club let see ya yi yi blue flame let see ya yi yi magic city let see ya yi yi body tap let see ya yi yi jazzy let see ya yi yi club pleasers let see ya yi yi school hoes let see ya yi yi twerking bitch bye yi yi shawty let see ya shake floor buttnaked showstopping pussypopping damn like way take side side round round touch ground go know gotta make cash flow put poles touch toes let see ass roll booty club shawty shake dub high kite might stick ass lil something make pussy pull blunt got hands knees bows thigh like twerk certainbecause tell fie got hype want bite right yi yi say yi yi yi yi got hands knees bows thigh like twerk certainbecause tell fie got hype want bite right yi yi say yi yi yi yi oh hoes shaking ass like real freak trying get motherfucking ends meat trying motherfucking tease mebecause bout tipped hennessy still give dub doe gotta shake ass ho work real hard cash flow bring yo ass dance flow one time bitches gentlemen club bitches shaking faking came dubs niggas hating steady waiting come back track snap work cat pussy popping shawty dropping say gon get low average every day government cheese ho fuck niggas dem niggas hating guys club thugs screaming yi yi got hands knees bows thigh like twerk certainbecause tell fie got hype want bite right yi yi say yi yi yi yi got hands knees bows thigh like twerk certainbecause tell fie got hype want bite right yi yi say yi yi yi yi got hands knees bows thigh like twerk certainbecause tell fie got hype want bite right yi yi say yi yi yi yi oh,2002.0,442
81,Joe,Let's Stay Home Tonight,oh baby oh baby yeah hey whoa staying home tonight want go nowhere going love baby night long want rub back kiss feet romantically want baby night long girl hold key soul obvious need oh anything want go outta way please girl want show love romance till get enough oh oh baby let stay home tonight see need baby girl want stay friends phones twoways oh let stay home tonight know need one else makes want call fellas say later dudebecause home forever look leave baby gotta stay right side let stay home tonight gotta say say needin oh never know way cause girl pleasin girl want show love oh romance till get enough oh baby let stay home tonight want nobody else girl want stay friends phones twoways hear baby oh let stay home tonight girl hold key soul obvious need oh anything want go outta way please girl got remedy see got keep thing tight tonight ah baby sound alright oh girl want show love romance till get enough want love right oh baby let stay home tonight want love baby oh yeah girl want stay friends phones twoways oh let stay home tonight want spend quality time talking phone friends business sent kids mama baby oh baby let stay home tonight girl want stay rose petals friends phones twoways lead bed baby oh let stay home tonight let stay home tonight let stay home tonight,2002.0,238
82,Jonell & Method Man,Round And Round,remix jonell def jam method man high game spitting know tripping never thought see dipping get missing tired stressing let comin around cussing fucking wit mentally goodbye want see face long pack bags want door cause every time play ruggy time time going rain going rain going rain going rain go flipping one minute shit next minute shitting problem huh wait let guess give space place get load chest better yet get enough attention home gone even think pickup phone dead wrong fed packing stuff fucking head see face right wish shut really know came round around go consider bags outside door round around go really know came round around go consider bags outside door round around go understand coming heart telling one games played lied one baby bye bye pack yo bags get stepping got let go need stop tripping hope think let back cause youse fool really know came round around go consider bags outside door round around go really know came round around go consider bags outside door round around go waste time ya fooled second time time go away packed things nothing else us saybutbye gutter ya met gutter ya left gutter ya came back face nothing change romance romance counseling drop ball bouncing find room burn ounce waiting baby call foregive break makeup shit giving draws dore mi amor everytime choose go war looking front door today made mind get away everyday sit pray everyday everyday today made mind get away everyday sit pray everyday everyday really know came round around go consider bags outside door round around go really know came round around go consider bags outside door round around go,2002.0,277
83,Nappy Roots,Awnaw,yeah haha nappy roots awwnaw awnaw hell naw boy yall done done awnaw hell naw boy yall done done awnaw hell naw boy yall done done ah yall done done man yall done done first song like fortyeight bars hook hear flipping thru pages favorite notebook microphone closet headphones lost niggas scared get water roaches hanging faucets ac tez break sweat tryin make beats edubz hustler hey man always flirting customers flat broke nappy smoking blacks back poch thinking got everything country boy could ask get say dat boy lay bring ya raw say dat boy hey hurt suffered takes work hated cussing hatred made us cuss held hard stepped took charge ran scared afraid look made hard times done made us alright must believe want country boys rise big fat wheels side peep vertical grills ride awawwawwaww repeat hook part country boys big fat wheels peep vertical grills aww yegga hogwild bet roota tootafile hell naw country boys headed south six miles kentucky mud kinfolk twankies hundredspokes skullied front poch plus know got wouldro seventynine coupe deville vertical caddy grill interstate 65 heading cashville glass filled tippytop backseat benz spent last cent rent left pocket lints damn shame gotta grind anythang everythang jimmy crack corn cross county line mary jane long time gravel road cash fame sold soul hell back back forth jeans nappy fro might hop harley smoke mine like bob marley block parties shawties walling like swallowing bacardi butterskin prophit gutter like kin understand bout lose ya life fucking country boys rise big fat wheels side peep vertical grills ride awawwawwaww repeat hook part country boys big fat wheels peep vertical grills aww country boys big fat wheels peep vertical grills aww country boys big fat wheels peep vertical grills aww country boys rise big fat wheels side peep vertical grills ride awawwawwaww country boys big fat wheels peep vertical grills aww,2002.0,315
84,Mobb Deep Featuring 112,Hey Luv (Anything),let ride echoes + slim pshh shorty come 112 listen listen listen know know ooh love god damn need hear though let ride yo let ride hey love want hold talk put arm around shoulder walk witchu one serve word know nigga doin isposed got much give homie fine want roll witchu queen bitch need king close need nigga like p flow witchu gotta try cause anything possible might see things way want get next friends witchu burn hundreds wake bed witchu love walk body move pardon mouth honest boo pay airtime vibe witchu kisses hugs next time swing many things want want kiss want touch want taste never teasing ooh baby cause want girl know anything need got million dollar shopping spree got anything want got know got ask got want worst way thirsty nuttin see somethin boo go hard button hit cell amma take eat kill misconception got mobb deep throw bug ya ear time cause nigga like wantin years bumped heads never got chance best wait get pants one minute man posed better change plans anything gotsta lie screw must monkeyass mind hell gettin tired lemme light fire yo body desire get back sexy single free like mya cause treats em right know rock whereever girl next flight sit back got baby girl straight sure rest assured arms strength baby die loved ones make mistake man keep gun bait cold world man understand pain know gettin tired ol expect keep locked five karat ring let cop old real 112 sing anything want anything need pick phone call ooh anything anything want anything want anything need ooh come running repeat 2x yeah 112 mobb deep let rock let go prodigy dadadadada havoc ohh let go let ride right,2002.0,290
85,Luther Vandross,I'd Rather,thought sometime alone really needed said time would hurt helps could see thought end beautiful story left one loved home alone alone tried find one thing true nothing without know better change heart would rather bad times good times someone else would rather beside storm safe warm would rather hard times together easy apart would rather one holds heart whoo yeah met someone thought could replace got long fine wasted time lot fun though knew faking love impressed connection lies lies cause found one thing true nothing without know better change heart would rather bad times good times someone else would rather beside storm safe warm would rather hard times together easy apart would rather one holds heart holds heart blame turn away like done prove things say time please mine would rather bad times please mine good times someone else know would rather beside storm anytime safe warm sure baby would rather hard times gether easy apart would rather one holds heart heart would rather bad times surely good times someone else surely would rather beside storm oh yeah safe warm would rather hard times together easy apart know would rather one holds heart would rather one holds heart would rather one holds heart whoowho holds heart,2002.0,208
86,City High Featuring Eve,Caramel,uhhuh come say plain jane big names like nice things watch boxing matches football games would mind actress love sing like going taking walks stuff run many girlsbecause talk much enjoy quiet nights home curl next ya though virgin mean sex ya anywhere go spotted doubt anything want got yeah 5 5 brown eyes caramel complexion smile like sunrise body like heaven anywhere go spotted doubt anything want got yeah 5 5 brown eyes caramel complexion smile like sunrise body like heaven baby look eyes tell yeah kind girl like feeling youbecause sweetie kind guy think might want run night long want keep going let tell type strong trust lot men independent like women anywhere go spotted doubt anything want got yeah 5 5 brown eyes caramel complexion smile like sunrise body like heaven anywhere go spotted doubt anything want got yeah 5 5 brown eyes caramel complexion smile like sunrise body like heaven keep em mesmerized listen closely e v e thorough bred supposed hate thirsty type even get close got stack daddy supposed game playing gift chasing fronting daddy please big facing things want got forget stance staring got hot many bitches like one kind mean even bitches like dime impressed cris poppinbecause would might end night gone lip locking choose fall love easily give blues boo sitting round mistyeyed caramel get em time hot shit city high anywhere go spotted doubt anything want got yeah 5 5 brown eyes caramel complexion smile like sunrise body like heaven anywhere go spotted doubt anything want got yeah 5 5 brown eyes caramel complexion smile like sunrise body like heaven anywhere go spotted doubt anything want got yeah 5 5 brown eyes caramel complexion smile like sunrise body like heaven anywhere go spotted doubt anything want got yeah 5 5 brown eyes caramel complexion smile like sunrise body like heaven,2002.0,310
89,Lil Bow Wow,Take Ya Home,co across seas guaranteed make everybody bounce wit known rip anyplace copy gon one ride cars man come remember 14 done started whole epidemic look yall know talking ever since hooked homey south tv shows magazine covers girls groups say go wit sold shows pocket full cake know selling tres mil gate see hottest hottest thing around neck full bling bling like neptunes sound got locked left right front rear step spot hear lil bow wow know way move fast across floor mean run mind like time point want take home said lil bow wow know way move fast across floor mean run mind like time point want take home represent def right old going flow homey bet house amma forever scope tryna go like todd bridges different strokes born rock born rhyme looking something time like number 23 red black mr 106 park back holla like attract family ringling brothers got em scattered covered smothered like hash browns see best ask around yo nobody taking mine waste time thinking better gettin shirt makin sign reads shad moss #1 fan repeat 2x,2002.0,182
91,JAY-Z,"Girls, Girls, Girls",je tadore jayz je tadore course love love yall hehehe hehehe real love girls girls girls girls girls adore yo put number paperbecause would love date ya holla come tour got spanish chica like roam call cabron plus maricon said likes cook rice likes home like un momento mami slow tempo got black chick know act always talking neck making fingers snap like listen jigga man care rap better respect got french chick love french kiss thinks bo derek wear hair twist cherie amour tu es belle merci fine fuck giving hell got indian squaw day met asked tribe red dot feather said need know ho get better chief lotsadough spanish chick french chick indian black fried chicken curry chicken damn getting fat arroz con pollo french fries crepe appetite destruction scrape plate love love girls girls girls girls uhhuh girls adore yo put number paperbecause would love date ya holla ya come tour love girls girls girls girls girls globe come scoop coupe sitting deuce zeros fix hair mirror let roll got young chick going toture like buy reeboks like show public throw tantrums floor got toss couple dollars shut holla got project chick plays part goes yall heart baby girl thorough start hid drugs narcs hid guns parts got model chick cook clean dress ass walk mean thing wrong always scene god damn fine parties time get frequent flier mileage stewardess chick look right tight blue dress thick gives extra pillows seat back love introduce mile high club young chick stewardess project model means fly rough early plus know tae bo means newschool pop pills stay beef never problem first class seat love girls girls girls girls girls adore yo put number paperbecause would love date ya holla ya come tour love girls girls girls girls girls globe come scoop coupe sitting deuce zeros fix hair mirror let roll got paranoid chick scared come house hypochondriac says ouch whip got chick peru sniff peru got cousin customs gets shit got weed head chick always catch shit crazy girl want leave always forgets got chinese chick leave quickbecause kept bootlegging shit man got african chick eddie murphy skull like jigga man treat like animal like excuse ms fufu met ass dead broke naked want half got ho 12 million sold mami narcoleptic always sleeping hov got tie back head like deuce bigalow got many girls across globe love girls girls girls girls girls adore yo put number paperbecause would love date ya holla ya come tour love girls girls girls girls girls globe come scoop coupe sittin deucezeroes fix hair mirror let roll love girls girls girls girls girls adore yo put number paperbecause would love date ya holla ya come tour love girls girls girls girls girls girls,2002.0,460
92,Jay-Z Featuring Beyonce Knowles,'03 Bonnie & Clyde,uhh uhh uhh ready b let go get em look young b cruising westside highway like way eyes behind shades necklace reason dates blind dates today got thoroughest girl mashing gas grabbing wheel trippy hard rides new bobby whitney time speak sex city gets carrie fever soon show right back soldier cause mami rider roller put us together gon stop us whatever lacks right shoulder track mami keeping focused let lock like supposed 03 bonnie clyde hov b need life sin girlfriend girlfriend ride notil end boyfriend boyfriend need life sin girlfriend girlfriend ride notil end boyfriend boyfriend problem dudes treat one loving respect treat one humping bout nothing ever mad something oh places comfy beatch oh see perfect nobody walking earth surface girlfriend work kid keep working herms birkin bag manolo blahnik timbs aviator lens 600 drops mercedes benz time wear burberry swim worry worry anything necessary anything necessary let necessary occur yep need life sin girlfriend girlfriend ride notil end boyfriend boyfriend need life sin girlfriend girlfriend ride notil end boyfriend boyfriend talk em b girlfriend somebody hurts even somebody right yeahhee break em b sometimes trip happy could put life nobody nothing ever come us promise give life love trust boyfriend one time put life air breathe believe promise give life trust boyfriend need life sin girlfriend girlfriend ride notil end boyfriend boyfriend need life sin girlfriend girlfriend ride notil end boyfriend boyfriend,2002.0,236
94,Nas,Got Ur Self A...,woke morning yeah got gun yeah yeah yeah got gun yo living time behind enemy lines got mine hope got gun hood hope got gun want beef hope got gun see going take want tried front hope got gun real hope got gun first album famous guest appearances outcome crowned best lyricist many years professional level would question better world still mine tattoo real god son across belly boss rap saw belly thoughts like take back africa biggie 2pac soldiers struggle lames huddle team shook yall feel wrath killer cause football field throwing passes barrel shoulder pads apparel qb stand quarterback every word like sawedoff blastbecause yall soft black hearse came haul yall ass hood corner store many try many die come nas want war get bloody yo living time behind enemy lines got mine hope got gun hood hope got gun want beef hope got gun see going take want tried front hope got gun real hope got gun yo n sir must escobar know kid got chipped tooth fixed hair parted barber preciseness bravehearted life return golden child son blues player player yall awaited true savior puffing tropical cups vodka papi chu tore wake hospital throw never amember righteous steps judas thought gone light death yall happygolucky bunch sambos call god son pants low die slow put rags like petey pablo nasdaq though nascar nas flow could beat soul repping hit record store never let go get whole collection yo yo living time behind enemy lines got mine hope got gun hood hope got gun want beef hope got gun see going take want tried front hope got gun real hope got gun return prince boss real hardcore kid rock limp bizkit soft sip cris get chips wrist glist floss stickshift look sick boxster porsche top cut rich kids go cop source know blocks everybody want know kid go rest shop dress know got dough live still bridge really know ill got yall watching moves watch jewels hop coupe dodge interviews like jewels ice anything plenty chains look tennis shoes iced back twister lingerie ripper automatic legspreader quicker braingetter keeping gangsta ya uhh yo living time behind enemy lines got mine hope got gun hood hope got gun want beef hope got gun see going take want tried front hope got gun real hope got gun,2002.0,388
95,Erick Sermon Featuring Redman,React,blaze yeah check yo yo yo yo check yo yo yo let hear ya say kisi ko uh huh khudkushi ka uh huh shok ho tow uh huh kya kare yeah put hands air everybody c amon dogs roof roof roof roof roof going toculate come masculine widebody frame edub name whoa field rap superb fly sky birds caw caw caw ride twenty inch rims lean yo ey yo tens nigga know keep em clean though come storm block like el nio scoop arabic chick close goes kisi ko people yeah broads puerto rico keith folks yeah watch e locs 64 black rags black interior shift floor burn kids hopping turnstile e going wild yo like white chicks dvd yeah worldwide mtv bet nigga kisi ko khudkushi ka shok ho tow uh huh kya kare whateva said rocks yall react kisi ko khudkushi ka shok ho tow uh huh kya kare whateva said rocks yall react gotta go ape go nutty leave eye like 99 benzbuggy puffy brick niggas get real ugly trust keep four feel lucky mug got nothing four figures weed hash chopped coffee blender shots like squeegee men window usual suspect crippled member get away sat office heat lap keep walking awkward yall talk doc reinforce mic hard keep paws bitch bitch cristal pulled king cobra nova bother nino brown bust shut corridor kisi ko khudkushi ka shok ho tow uh huh kya kare whateva said rocks yall react kisi ko khudkushi ka shok ho tow uh huh kya kare whateva said rocks yall react hey yo red word shit right watch applause told ya chichichichichichichichichichilling milk kid gizmo top billing yo roof fire believe sparks rock mic like sigel free pen hit pad evil come total recall people breathe got dogs backyard shitting lawns got chickens leaving till six morning round round go circle area leave party go straight marriott dosido cowboys saddle rodeo twentyfours cadillac yo name red crack cost money e free yeah kisi ko khudkushi ka shok ho tow uh huh kya kare whateva said rocks yall react kisi ko khudkushi ka shok ho tow uh huh kya kare whateva said rocks yall react kisi ko khudkushi ka shok ho tow uh huh kya kare whateva said rocks yall react kisi ko khudkushi ka shok ho tow uh huh kya kare whateva said rocks yall react,2002.0,393
98,50 Cent,In Da Club,go go go go go go go shorty birthday going party like birthday going sip bacardi like birthday know give fuck birthday find club bottle full bub look mami got x taking drugs sex making love come give hug getting rubbed find club bottle full bub look mami got x taking drugs sex making love come give hug getting rubbed pull front see benz dubs huhuh roll twenty deep twenty knives club yeah niggas heard fuck dre want show love sell like eminem hoes want fuck whoo look homie nothing changed hoes g see xzibit cut hey nigga roll weed roll watch move mistake player pimp hit shells walk limp aight hood la saying 50 hot huhuh like want em love like love pac holla new york niggas tell loco yeah plan put rap game chokehold huhuh fully focused man money mind got mil deal still grind whoo shorty said feeling style feeling flow huhuh girlfriend willing get bi ready go okay find club bottle full bub look mami got x taking drugs sex making love come give hug getting rubbed find club bottle full bub look mami got x taking drugs sex making love come give hug getting rubbed rubbed flow show brought dough bought fancy things crib cars clothes jewels look nigga done came changed yeah love way hate nigga mad thought would happy made whoo cat bar toasting good life faggotass nigga trying pull back right joint get pumping club wink eye yo bitch smiles gone roof fire let motherfucker burn talking money homie concerned going tell banks told cuz go head switch style niggas hate let hate watch money pile go upside head bottle bub know fucking find club bottle full bub look mami got x taking drugs sex making love come give hug getting rubbed find club bottle full bub look mami got x taking drugs sex making love come give hug getting rubbed hahahaha try act like know neither nigga club time nigga pop pop nigga gunit,2003.0,333
