,Artist,Song Title,Lyrics,Year,word_count
59,Phoenix,Lisztomania, so sentimental not sentimental  no romantic  not disgusting yet darling  im down and lonely when with the fortunate only ive been looking for something else do let  do let  do let jugulate  do let  do let us go slowly  discouraged distant from other interests on your favorite weekend ending this loves for gentlemen only that is with the fortunate only no  i got to be someone else these days  it comes  it comes  it comes it comes  it comes and goes  lisztomania think less but see it grow like a riot  like a riot  oh not easily offended not hard to let it go from a mess to the masses  lisztomania think less but see it grow like a riot  like a riot  oh not easily offended not hard to let it go from a mess to the masses  follow  misguide  stand still disgust  discourage on this precious weekend ending this loves for gentlemen only wealthiest gentlemen only and now that you are lonely do let  do let  do let jugulate  do let  do let us go slowly  discouraged we will burn the pictures instead when it is all over  we can barely discuss for one minute only not with the fortunate only thought it could have been something else these days  it comes  it comes  it comes it comes  it comes and goes  lisztomania think less but see it grow like a riot  like a riot  oh not easily offended know how to let it go from a mess to the masses  lisztomania think less but see it grow like a riot  like a riot  oh not easily offended know how to let it go from a mess to the masses  ooh  this is showtime  this is showtime  this is showtime ooh  this is showtime  this is showtime  this is showtime time  time to show it off  time to show it off it is time to show it off time  time to show it off  time to show it off it is time to show it off  it is time to show it off from the mess to the masses lisztomania think less  but see it grow like a riot  like a riot  oh disgust  disgust  disgust  discouraged,2010.0,369
60,Muse,Resistance, is our secret safe tonight and are we out of sight or will our world come tumbling down will they find our hiding place is this our last embrace or will the walls start caving in  it could be wrong  could be wrong  but it should have been right it could be wrong  could be wrong  to let our hearts ignite it could be wrong  could be wrong  are we digging a hole it could be wrong  could be wrong  this is out of control  it could be wrong  could be wrong  it can never last it could be wrong  could be wrong  must erase it fast it could be wrong  could be wrong  but it could have been right it could be wrong could be  love is our resistance they will keep us apart and they will not stop breaking us down hold me our lips must always be sealed  if we live a life in fear i will wait a thousand years just to see you smile again kill your prayers for love and peace you will wake the thought police we cannot hide the truth inside  it could be wrong  could be wrong  but it should have been right it could be wrong  could be wrong  to let our hearts ignite it could be wrong  could be wrong  are we digging a hole it could be wrong  could be wrong  this is out of control  it could be wrong  could be wrong  it can never last it could be wrong  could be wrong  must erase it fast it could be wrong  could be wrong  but it could have been right it could be wrong could be  love is our resistance they will keep us apart and they will not stop breaking us down hold me our lips must always be sealed  the night has reached its end we cannot pretend we must run we must run it is time to run take us away from here protect us from further harm resistance,2010.0,335
61,Neon Trees,Animal, here we go again i kinda want to be more than friends so take it easy on me im afraid you are never satisfied here we go again we are sick like animals we play pretend you are just a cannibal and im afraid i will not get out alive no  i will not sleep tonight  oh  oh i want some more oh  oh what are you waiting for take a bite of my heart tonight oh  oh i want some more oh  oh what are you waiting for what are you waiting for say goodbye to my heart tonight  here we are again i feel the chemicals kicking in it is getting heavy and i want to run and hide i want to run and hide i do it every time you are killing me now and i will not be denied by you the animal inside of you  oh  oh i want some more oh  oh what are you waiting for take a bite of my heart tonight oh  oh i want some more oh  oh what are you waiting for what are you waiting for say goodbye to my heart tonight  hush  hush the world is quiet hush  hush we both cannot fight it it is us that made this mess why cannot you understand whoa  i will not sleep tonight  here we go again here we go again here we go again  oh oh i want some more oh oh what are you waiting for take a bite of my heart tonight oh oh i want some more oh oh what are you waiting for what are you waiting for what are you waiting  here we go again here we go again here we go again say goodbye to my heart tonight  oh oh i want some more oh oh what are you waiting for what are you waiting for say goodbye to my heart tonight,2010.0,320
62,Shinedown,If You Only Knew, if you only knew im hanging by a thread  the web i spin for you if you only knew i would sacrifice my beating heart before i would lose you i still hold onto the letters you returned  i swear ive lived and learned  it is 403 and i cannot sleep without you next to me i toss and turn like the sea if i drown tonight  bring me back to life breathe your breath in me the only thing that i still believe in is you if you only knew  if you only knew how many times i counted all the words that went wrong if you only knew how i refuse to let you go even when you are gone i do not regret any days i spent nights we shared  or letters that i sent  it is 403 and i cannot sleep without you next to me i toss and turn like the sea if i drown tonight  bring me back to life breathe your breath in me the only thing that i still believe in is you if you only knew if you only knew  i still hold onto the letters you returned  you helped me live and learn  it is 403 and i cannot sleep without you next to me i toss and turn like the sea if i drown tonight  bring me back to life breathe your breath in me the only thing that i still  believe in is you believe in is you i still believe in you if you only knew,2010.0,259
63,Shinedown,The Crow & The Butterfly, i painted your room at midnight so i would know yesterday was over i put all your books on the top shelf even the one with the four leaf clover man  im getting older  i took all your pictures off the wall and wrapped them in a newspaper blanket i have not slept in what seems like a century and now i can barely breathe  just like a crow chasing the butterfly dandelions lost in the summer sky when you and i were getting high as outer space i never thought you would slip away i guess i was just a little too late  your words still serenade me your lullabies will not let me sleep ive never heard such a haunting melody oh  it is killing me you know i can barely breathe  just like a crow chasing the butterfly dandelions lost in the summer sky when you and i were getting high as outer space i never thought you would slip away i guess i was just a little too late  just like a crow chasing the butterfly dandelions lost in the summer sky when you and i were getting high as outer space i never thought you would slip away  like a crow chasing the butterfly dandelions lost in the summer sky when you and i were getting high as outer space i never thought you would slip away i guess i was just a little too late  just a little too late,2010.0,246
64,Avenged Sevenfold,Nightmare, nightmare now your nightmare comes to life  dragged ya down below down to the devils show to be his guest forever  peace of mind is less than never  hate to twist your mind  but god are not on your side an old acquaintance severed  burn the world your last endeavor  flesh is burning  you can smell it in the air because men like you have such an easy soul to steal  steal  so stand in line while they ink numbers in your head you are now a slave until the end of time here nothing stops the madness turning  haunting  yearning pull the trigger  you should have known the price of evil and it hurts to know that you belong here  yeah ooh  it is your fucking nightmare while your nightmare comes to life  cannot wake up in sweat  because it are not over yet still dancing with your demons  victim of your own creation  beyond the will to fight  where all that is wrong is right where hate do not need a reason  loathing selfassassination  you have been lied to just to rape you of your sight and now they have the nerve to tell you how to feel  feel  so sedated as they medicate your brain and while you slowly go insane they tell you given with the best intentions  help you with your complications  you should have known the price of evil and it hurts to know that you belong here  yeah no one to call  everybody to fear your tragic fate is looking so clear  yeah ooh  it is your fucking nightmare ha ha ha ha  maniacal laughter  fight  fight  not to fail  fail  not to fall  fall  or you will end up like the others die  die  die again  die  drenched in sin  sin  with no respect for another oh down down  feel the fire fire  feel the hate hate  your pain is what we desire lost  lost  hit the wall  wall  watch you crawl  crawl  such a replaceable liar  and i know you hear their voices  calling from above  and i know they may seem real  these signals of love  but our lifes made up of choices  some without appeal  they took for granted your soul and it is ours now to steal as your nightmare comes to life  you should have known the price of evil and it hurts to know that you belong here  yeah no one to call  everybody to fear your tragic fate is looking so clear  yeah ooh  it is your fucking nightmare,2010.0,424
65,Thirty Seconds To Mars,Kings And Queens, ooh  ooh  ooh ooh  ooh  ooh ooh  ooh  ooh ooh  ooh  ooh  into the night desperate and broken the sound of a fight father has spoken  we were the kings and queens of promise we were the victims of ourselves maybe the children of a lesser god between heaven and hell heaven and hell  into your eyes hopeless and taken we stole our new lives through blood and name in defense of our dreams in defense of our dreams  we were the kings and queens of promise we were the victims of ourselves maybe the children of a lesser god between heaven and hell heaven and hell  the age of man is over a darkness comes at dawn these lessons that we have learned here have only just begun  we were the kings and queens of promise we were the victims of ourselves maybe the children of a lesser god between heaven and hell  we are the kings we are the queens we are the kings we are the queens,2010.0,170
66,Disturbed,Another Way To Die, the indulgence of our lives has cast a shadow on our world our devotion to our appetites betrayed us all an apocalyptic plight more destruction will unfold mother earth will show her darker side and take her toll it is just another way to die there can be no other reason why you know we should have seen it coming consequences we cannot deny will be revealed in time glaciers melt as we pollute the sky a sign of devastation coming we do not need another way to die can we repent in time  the time bomb is ticking and no one is listening our future is fading is there any hope we will survive  still  we ravage the world that we love and the millions cry out to be saved our endless maniacal appetite left us with another way to die it is just another way to die can we repent in time  greed and hunger led to our demise a path i cannot believe we followed black agendas rooted in a lie will we repent in time species fall before our very eyes a world that they cannot survive in left them with another way to die are we dead inside  the time bomb is ticking and no one is listening our future is fading is there any hope we will survive  x2 still  we ravage the world that we love and the millions cry out to be saved our endless maniacal appetite left us with another way to die it is just another way to die can we repent in time  still  we ravage the world that we love and the millions cry out to be saved our endless maniacal appetite left us with another way to die it is just another way to die can we repent in time  can we repent in time it is just another way to die can we repent in time,2010.0,320
67,Stone Temple Pilots,Between The Lines, lovely disguise read between the lines you rock the magic plane with no abbreviation three four you sell what you bought and there are not no magic pen to get back what you lost i like it when we talk about love i like it when you talk about love you always were my favorite drug even when we used to take drugs even when we used to take  penguins do not fly crocodile sunday smile really love to fish but do not like superficial people shoe store heard it all before from pearly whites to pearly gates what do we have to argue bout  i like it when we talk about love i like it when you talk about love you always were my favorite drug even when we used to take drugs even when we used to take  leave me all alone before get out the way never did what she was told get out the way seems to play at time of war get out the way less is big and listens more  lovely disguise read between the lines you rock the magic plane with no abbreviation three four you sell what you bought and there are not no magic pen to get back what you lost i like it when we talk about love i like it when you talk about love you always were my favorite drug even when we used to take drugs even when we used to take used to take even when we used to take used to take take even when we used to take used to take even when we used to take take take,2010.0,275
68,Pearl Jam,Just Breathe, yes i understand that every life must end  uhhuh as we sit alone  i know someday we must go  uhhuh oh im a lucky man to count on both hands the ones i love some folks just have one  yeah others they have got none stay with me let us just breathe  practiced are my sins  never going to let me win  uhhuh under everything  just another human being  uhhuh yeah i do not want to hurt  there is so much in this world to make me bleed stay with me you are all i see  did i say that i need you did i say that i want you oh  if i did not im a fool you see no one knows this more than me  as i come clean i wonder everyday  as i look upon your face  uhhuh everything you gave and nothing you would take  oh no nothing you would take everything you gave  did i say that i need you oh  did i say that i want you oh  if i did not im a fool you see no one knows this more than me as i come clean  ah  nothing you would take everything you gave hold me til i die meet you on the other side,2010.0,213
69,Stone Sour,Say You'll Haunt Me,little supernovas in my head little soft pulses in my dead little souvenirs and secrets shared a little off guard and unprepared  i was never good enough to find i was never bad enough to mind in the middle i will do my best take me in your arms and leave the rest  i will give you anything to  say you want to stay  you want me too say you will never die  you will always haunt me i want to know that i belong to you say you will haunt me  together  together  we will be together  together forever  little variations on my page little doors open on my cage little time has come and gone so far little by little who you are  i can see the patterns on your face i can see the miracles i trace symmetry and shadows i cannot hide i just want to be right by your side  i will give you everything to  say you want to stay  you want me too say you will never die  you will always haunt me i want to know i belong to you say you will haunt me  say you want to stay  you want me to say you will never die  you will always haunt me i want to know i belong to you say you will haunt me  together  together  we will be together  together forever i belong to you together  we will be together  together forever i belong to you  little supernovas in my head little soft pulses in my dead little souvenirs and secrets shared a little off guard and unprepared  i will give you anything to i will give you everything to  say you want to stay  you want me to say you will never die you will always haunt me i want to know i belong to you say you will haunt me  say you want to stay  you want me too say you will never die  you will always haunt me i want to know i belong to you say you will haunt me  together  together  we will be together  together forever i belong to you together  we will be together  together forever i belong to you,2010.0,369
70,Slipknot,Snuff,  bury all your secrets in my skin come away with innocence  and leave me with my sins the air around me still feels like a cage and love is just a camouflage for what resembles rage again  so if you love me  let me go and run away before i know my heart is just too dark to care i cannot destroy what is not there deliver me into my fate if im alone i cannot hate i do not deserve to have you ooh my smile was taken long ago if i can change i hope i never know  i still press your letters to my lips and cherish them in parts of me that savor every kiss i could not face a life without your light  without your light  but all of that was ripped apart when you refused to fight  so save your breath  i will not care i think i made it very clear you could not hate enough to love is that supposed to be enough i only wish you were not my friend then i could hurt you in the end i never claimed to be a saint ooh my own was banished long ago it took the death of hope to let you go  oh  oh  so break yourself against my stones and spit your pity in my soul you never needed any help you sold me out to save yourself and i will not listen to your shame you ran away  you are all the same angels lie to keep control ooh my love was punished long ago if you still care  do not ever let me know if you still care  do not ever let me know  ,2010.0,286
71,Thirty Seconds To Mars,This Is War, a warning to the people the good and the evil this is war to the soldier  the civilian the martyr  the victim this is war  it is the moment of truth and the moment to lie the moment to live and the moment to die the moment to fight  the moment to fight to fight  to fight  to fight  to the right  to the left we will fight to the death to the edge of the earth it is a brave new world from the last to the first  to the right  to the left we will fight to the death to the edge of the earth it is a brave new world it is a brave new world it is a brave new world  a warning to the prophet the liar  the honest this is war to the leader  the pariah the victor  the messiah this is war  it is the moment of truth and the moment to lie the moment to live and the moment to die the moment to fight  the moment to fight to fight  to fight  to fight  to the right  to the left we will fight to the death to the edge of the earth it is a brave new world from the last to the first  to the right  to the left we will fight to the death to the edge of the earth it is a brave new world it is a brave new world it is a brave new world  i do believe in the light raise your hands into the sky the fight is done  the war is won lift your hands toward the sun toward the sun toward the sun toward the sun the war is won  to the right  to the left we will fight to the death to the edge of the earth it is a brave new world from the last to the first  to the right  to the left we will fight to the death to the edge of the earth it is a brave new world it is a brave new world it is a brave new world  a brave new world the war is won the war is won a brave new world,2010.0,370
72,Chevelle,Letter From A Thief, they know what everybody knows better sit a letter from a thief says why lead when everybody sleeps so few ways to  cover up your wounds lost in a finger forced to lie this sends us medicating through it all  if you ever enter my mind stay there  you will live defend it off and fool them all stay there  faceless  so little there to judge left wing let us separate the cold out opposites  we never need to tell one sting ive found im having to  having to  if you ever enter my mind stay there  you will live defend it off and fool them all stay there  solitude  waste of a man this fades as soon as the sun sets  i now own this fatal role that lives imagine heres a better feel told to dissolve  or choose to fade or stay here you will live  if you ever enter my mind stay there  you will live defend it off and fool them all stay there,2010.0,168
73,Cage The Elephant,In One Ear, they say that we are not got the style  we are not got the class we are not got the tunes that is going to put us on the map and im a phony in disguise  tryna make the radio im an antisocial anarchist who sound like soandso they say im just a stupid kid  another crazy radical rock n roll is dead  i probably should have stayed at school another generation x who somehow slipped up through the cracks oh  they would love to see me fall  but im already on my back  so it goes in one ear and right out the other people talking shit  but you know i never bother it goes in one ear and right out the other people talking shit  they can kiss the back of my hand  now i know im not a saint  ive been a sinner all my life i are not trying to hide my flaws  i would rather keep them in the light they want to criticize  scrutinize  cast another stone burn me at the stake and sit and watch it from their throne they say the devil is my pal  i do a lot of drugs the crowd will only like me if they are really fucking drunk they think they know my thoughts  but they do not know the least if they would listen to the words they would find a message tucked beneath  but it goes in one ear and right out the other people talking shit even though they never bother it goes in one ear and right out the other people talking shit  they can kiss the back of my hand  you hear that you hear what is coming oh  you better run for the hills because we are coming to your town and we are going to burn that motherfucker down  heres the moral to the story we do not do it for the glory we do not do it for the money  we do not do it for the fame so all the critics who despise us  go ahead and criticize us it is your tyranny that drives us  adds the fire to our flames  and it goes in one ear and right out the other people talking shit so you know we never bother it goes in one ear and right out the other im only playing music because you know i fucking love it it goes in one ear and right out the other people talking shit but you know i never bother it goes in one ear and right out the other people talking shit  they can kiss the back of my hand,2010.0,445
74,Godsmack,Cryin' Like A Bitch!,  strut on by like a king telling everybody they know nothing long lived what you thought you were time are not on your side anymore  and so you tell me i cannot take my chances but ive told you one too many times and you were crying like a bitch  im tougher than nails  i can promise you that step outta line and you will get bitchslapped back and you can run your little mouth all day but the hand of god just smacked you back into yesterday  and so you tell me i cannot take my chances but ive told you one too many times and you were crying like a bitch and you wonder why no one can stand you there is no denying you were crying like a bitch  blinded by your sacred faded past times  only time is your enemy granted a second chance to prove that your arrogance is stronger than you will ever be it is stronger than you can be  and so you tell me i cannot take my chances but ive told you one too many times and you were crying like a bitch and you wonder why no one can stand you there is no denying you were crying like a bitch you were crying like a bitch you were crying like a bitch you were crying like a bitch  oh  bitch ,2010.0,231
75,Flyleaf,Again, i love the way that your heart breaks with every injustice and deadly fate praying it all will be new and living like it all depends on you  oh  here you are down on your knees again trying to find air to breathe again and only surrender will help you now i love you  please see and believe again  i love that you are never satisfied with face value  wisdom and happy lies you take what they say and go back and cry you are so close to me that you nearly died  oh  here you are down on your knees again trying to find air to breathe again and only surrender will help you now i love you  please see and believe again  they do not have to understand you  be still wait and know i understand you  be still  be still  here you are down on your knees again trying to find air to breathe again and only surrender will help you now the floodgates are breaking and pouring out  here you are down on your knees  oh  trying to find air to breathe  oh  right where i want to you to be again i love you  please see and believe again  here you are down on your knees again  oh  trying to find air to breathe again  oh  right where i want you to be again see and believe,2010.0,232
76,Mumford & Sons,Little Lion Man, weep for yourself  my man you will never be what is in your heart weep little lion man you are not as brave as you were at the start rate yourself and rake yourself take all the courage you have left and wasted on fixing all the problems that you made in your own head  but it was not your fault but mine and it was your heart on the line i really fucked it up this time did not i  my dear did not i  my  tremble for yourself  my man you know that you have seen this all before tremble little lion man you will never settle any of your scores your grace is wasted in your face your boldness stands alone among the wreck now learn from your mother or else spend your days biting your own neck  but it was not your fault but mine and it was your heart on the line i really fucked it up this time did not i  my dear but it was not your fault but mine and it was your heart on the line i really fucked it up this time did not i  my dear did not i  my dear  haa haa haa haa haa haa  but it was not your fault but mine and it was your heart on the line i really fucked it up this time did not i  my dear but it was not your fault but mine and it was your heart on the line i really fucked it up this time did not i  my dear did not i  my dear,2010.0,269
77,The Black Keys,Tighten Up,  i wanted love  i needed love most of all  most of all someone said true love was dead and im bound to fall  bound to fall for you oh  what can i do yeah  take my badge but my heart remains loving you  baby child tighten up on your reins you are running wild  running wild  it is true  sick for days in so many ways im aching now  im aching now it is times like these i need relief please show me how  oh show me how to get right yeah  it is out of sight  when i was young and moving fast nothing slowed me down  oh  slowed me down now i let the others pass  ive come around oh come around  because ive found  living just to keep going going just to be sane all the while not knowing it is such a shame  i do not need to get steady i know just how i feel im telling you to be ready my dear,2010.0,168
78,Five Finger Death Punch,Bad Company,  a company always on the run a destiny  oh it is the rising sun i was born a shotgun in my hands behind the gun i will make my final stand  and that is why they call me bad company i cannot deny bad bad company until the day i die until the day i die until the day i die  rebel souls  deserters we have been called chose a gun and threw away the sun now these towns they all know our names the death punch sound is our claim to fame  and that is why they call me bad company i cannot deny bad bad company until the day i die until the day i die until the day i die until the day i die  eye for an eye and a tooth for a tooth blood for blood we have all got to die we have all got to die  and that is why they call me bad company i will not deny bad bad company until the day i die bad company i will not deny bad bad company until the day i die  until the day i die until the day i die until the day i die until the day i die,2010.0,208
79,Foo Fighters,Wheels,one  two  three  four  i know what you are thinking we were going down i can feel the sinking but then i came around  and everyone ive loved before flashed before my eyes and nothing mattered anymore i looked into the sky  well i wanted something better man i wished for something new and i wanted something beautiful and wish for something true been looking for a reason man something to lose  when the wheels come down  when the wheels come down  when the wheels touch ground  when the wheels touch ground  and you feel like it is all over there is another round for you when the wheels come down  when the wheels come down  know your head is spinning broken hearts will mend this is our beginning coming to an end  well you wanted something better man you wished for something new well you wanted something beautiful you wished for something true been looking for a reason man something to lose  when the wheels come down  when the wheels come down  when the wheels touch ground  when the wheels touch ground  when the wheels touch ground  and you feel like it is all over there is another round for you when the wheels come down  when the wheels come down  when the wheels come down  when the wheels come down  when the wheels touch ground  when the wheels touch ground  when the wheels touch ground  and you feel like it is all over there is another round for you when the wheels come down  when the wheels come down  when the wheels come down  when the wheels come down  when the wheels touch ground  when the wheels touch ground  when the wheels touch ground  and you feel like it is all over there is another round for you when the wheels come down  when the wheels come down ,2010.0,310
80,Sick Puppies,Odd One, odd one  you are never alone im here and i will reflect you both of us basically unattached to anything or anyone unless we are pretending you live your life in your head some call it imagination i would rather focus instead on anything except what im feeling what im feeling odd one  hey  it is going to be okay hey  we are going to laugh at this one day  odd one  i wish i was you you are never concerned with acceptance we are all desperately seeking out and fitting in with anyone who will accept us but not you  odd one  hey  it is going to be okay hey  we are going to laugh at this one day  hey  it is going to be okay hey  we are going to laugh at this one day  do not let someone tell you you are no one do not let someone tell you you are no one  odd one,2010.0,159
81,Cage The Elephant,Back Against The Wall, tonight  i will have a look and try to find my face again buried beneath this house  my spirit screams and dies again out back  a monster wears a cloak of persian leather behind the tv screen  ive fallen to my knees  i said  you have got me where you want me again and i cannot turn away im hanging by a thread and im feeling like i will fall im stuck here in between these shadows of my yesterday i want to get away  i need to get away  blanket of silence makes me want to sink my teeth in deep burn all the evidence of fabricated disbelief pull back the curtains  took a look into your eyes my tongue has now become a platform for your lies  i said  you have got me where you want me again and i cannot turn away im hanging by a thread and im feeling like i will fall im stuck here in between these shadows of my yesterday i want to get away  i need to get away  now you know  yeah  you have got my back against the wall oh god  i are not got no other place to hide chained down  like a sitting duck just waiting for the fall you know  yeah  you have got my back against the wall  deep in the jungle  camouflaged by all the fallen leaves a hand holds up the sky while  shamefully  i make my plea the altars calling  but my legs will not seem to stand guess im a coward scared to face the man i am  i said  you have got me where you want me again and i cannot turn away im hanging by a thread and im feeling like i will fall im stuck here in between these shadows of my yesterday i want to get away  i need to get away  now you know  yeah  you have got my back against the wall oh god  i are not got no other place to hide chained down  like a sitting duck just waiting for the fall you know  yeah  you have got my back against the wall now you know  yeah  you have got my back against the wall oh god  i are not got no other place to hide chained down  like a sitting duck just waiting for the fall you know  yeah  you have got my back against the wall,2010.0,404
82,Ozzy Osbourne,Let Me Hear You Scream, let me hear you scream  im black and bruised  beat up  but still i take the blows because all i need is blood and sweat and skin and bones i will take this rage rattle your cage nobody said it is easy it is do or die only the strong survive get ready for the last stand get ready  im your hangman  let me hear you scream like you want it let me hear you yell like you mean it if you are going to go down go loud go strong go proud go on go hard or go home let me hear you  let me hear you  let me hear you  let me hear you  let me hear you scream  i will pull you up and push you right back in your place i will take you down and wipe that smile right off your face i will watch you break your mine to take do not blink  you just might miss it it is all or nothing nowhere left to run are you ready for the last fight get ready with the war cry  let me hear you scream like you want it let me hear you yell like you mean it if you are going to go down go loud go strong go proud go on go hard or go home let me hear you  let me hear you  let me hear you  let me hear you  let me hear you scream  let me hear you scream like you want it let me hear you yell like you mean it if you are going to go down go loud go strong go proud go on go hard or go home let me hear you  let me hear you  let me hear you  let me hear you  let me hear you scream  let me hear you scream like you want it let me hear you yell like you mean it if you are going to go down go loud go strong go proud go on go hard or go home let me hear you  let me hear you  let me hear you  let me hear you  let me hear you scream,2010.0,363
83,Papa Roach,Kick In The Teeth, we live in a cold dark world with venom in it is fangs you can spit it in my face but i know i will be okay it is on the attack  it is a war  it is a game a ball and chain  chew my arm off to get away do not fight it or deny it invite it  because when it feels like a kick in the teeth  i can take it throw your stones and you will not see me break it say what you want  take your shots you are setting me free with one more kick in the teeth na na na na na na kick in the teeth na na na na na na  i got to say thanks because you kick me when im down im bleeding out the mouth i hope you know im stronger now im taking the hate  i am turning it all around i will not go down till im six feet underground do not fight it or deny it invite it  because when it feels like a kick in the teeth  i can take it throw your stones and you will not see me break it say what you want  take your shots you are setting me free with one more kick in the teeth na na na na na na kick in the teeth na na na na na na  what does not kill me only  will make me stronger in my head in my head  because when it feels like a kick in the teeth  i can take it throw your stones and you will not see me break it say what you want  take your shots you are setting me free with one more kick in the teeth na na na na na na kick in the teeth na na na na na na,2010.0,309
85,Sick Puppies,You're Going Down, define your meaning of war to me it is what we do when we are bored i feel the heat coming off of the blacktop and it makes me want it more because im hyped up  out of control if it is a fight  im ready to go i would not put my money on the other guy if you know what i know that i know  it is been a long time coming and the tables turned around because one of us is going one of us is going down im not running it is a little different now because one of us is going one of us is going down  define your meaning of fun is it fuckin  drugging or guns i feel the heat coming off of the blacktop so get ready for another one let us take a trip down memory lane the words circling in my brain you can treat this like another all the same but do not cry like a bitch when you feel the pain  it is been a long time coming and the tables turned around because one of us is going one of us is going down im not running it is a little different now because one of us is going one of us is going down  this is hardly worth fighting for but it is the little petty shit that i cannot ignore when my fist hits your face and your face hits the floor it will be a long time coming but you got the message now because i was never going yeah  you are the one that is going down  one of us is going down im not running it is a little different now because one of us is going one of us is going dow one of us is going dow down,2010.0,308
86,Alice In Chains,Check My Brain, so i found myself in the sun  oh yeah a hell of a place to end a run  oh yeah  california  im fine somebody check my brain californias all right somebody check my brain check my brain  i walk these streets  i creep and i fall  oh yeah when she sang i answered the call  oh yeah  california  im fine somebody check my brain californias all right somebody check my brain aah tears have filled my bones aah years expended gone  i hung my guns and put em away  oh yeah the trick of the trade  and by the way  oh yeah  california  im fine somebody check my brain californias all right somebody check my brain aah tears have filled my bones aah years expended gone  aah tears have filled my bones aah years expended gone aah tears have filled my bones aah years expended gone check my brain check my brain check my brain,2010.0,155
87,Godsmack,Love-Hate-Sex-Pain, in this life im me just sitting here alone by the way i tried to say i would be there for you walk the silent emptiness that leads me by my hands and throw away what i do not understand  as a man  lovehatesexpain it is complicating me sometimes this lovehatesexpain it is underestimated lies  and i wonder as i tear away my skin it is taken me so long to stitch these wounds from where ive been and mother please do not bury me im begging for my life it is hard to say that i will be complete before i die  do not you worry please do not you leave me because i surely slip away though love  hate  sex  and pain i fall away into love  hate sex  and pain  ,2010.0,133
88,Brandon Flowers,Crossfire, there is a still in the street outside your window you are keeping secrets on your pillow let me inside  no because for alarm i promise tonight not to do no harm i promise you baby  i will not do you no harm  and we are caught up in the crossfire of heaven and hell and we are searching for shelter lay your body down lay your body down lay your body down  watching your dress as you turn down the light i forget all about the storm outside dark clouds roll their way over town heartache and pain came apouring down like hail  sleet and rain  yeah they are handing it out  and we are caught up in the crossfire of heaven and hell and we are searching for shelter lay your body down lay your body down lay your body down lay your body down lay your body down lay your body down  tell the devil that he can go back from where he came his fiery arrows drew their bead in vain and when the hardest part is over we will be here and our dreams will break the boundaries of our fears boundaries of our fears  lay your body down lay your body down lay your body down lay your body down lay your body down lay your body down next to mine,2010.0,227
89,Linkin Park,The Catalyst, god bless us everyone we are a broken people living under loaded gun and it cannot be outfought it cannot be outdone it cannot be outmatched it cannot be outrun  no god bless us everyone we are a broken people living under loaded gun and it cannot be outfought it cannot be outdone it cannot be outmatched it cannot be outrun  no  and when i close my eyes tonight to symphonies of blinding light god bless us everyone we are a broken people living under loaded gun  oh  like memories in cold decay transmissions echoing away far from the world of you and i where oceans bleed into the sky  god save us everyone will we burn inside the fires of a thousand suns for the sins of our hands the sins of our tongues the sins of our fathers the sins of our young no god save us everyone will we burn inside the fires of a thousand suns for the sins of our hands the sins of our tongues the sins of our fathers the sins of our young no  and when i close my eyes tonight to symphonies of blinding light god save us everyone will we burn inside the fires of a thousand suns  oh  like memories in cold decay transmissions echoing away far from the world of you and i where oceans bleed into the sky  oh  like memories in cold decay transmissions echoing away far from the world of you and i where oceans bleed into the sky  lift me up  let me go lift me up  let me go lift me up  let me go lift me up  let me go lift me up  let me go lift me up  let me go lift me up  let me go lift me up  let me go lift me up  let me go  it cannot be outfought it cannot be outdone it cannot be outmatched it cannot be outrun  no god bless us everyone we are a broken people living under loaded gun and it cannot be outfought it cannot be outdone it cannot be outmatched it cannot be outrun  no god bless us everyone we are a broken people living under loaded gun and it cannot be outfought it cannot be outdone it cannot be outmatched it cannot be outrun,2010.0,386
90,Alice In Chains,Lesson Learned, just another lesson learned wear a scar  a bore repeating take a simple fateful turn opened up to stop the bleeding  feeling like you never could been the disconnected frying hit the vein and struck a nerve seeing through a self that is blinding  nowhere to buy in most of us hiding others are shining  just another brick you toss stone the number one deceiver multiply the added cost easy to become a believer  feeling like you never could been the disconnected frying hit the vein and struck a nerve seeing through a self that is blinding  nowhere to buy in most of us hiding others are shining  you know when you find it in your darkest hour  you strike gold a thought clicks  not the beall endall you know when you find it in your darkest hour  you strike gold a thought clicks  not the beall endall just another lesson learned  you know when you find it in your darkest hour  you strike gold a thought clicks  not the beall endall you know when you find it in your darkest hour  you strike gold a thought clicks  not the beall endall just another lesson learned  just another lesson learned,2010.0,200
91,Mudvayne,Scream With Me,ever feel like dying ever feel alone ever feel like crying lost child in a store ever feel life pushing shoving you away ever feel like breaking down funeral in the rain  feel like slipping away  stand in the corner and scream with me a body full of empty a head that is full of rage  better believe it stand in the closet and scream with me a mind that is like a fire driven by the pain  better believe it  ever feel like lying down inside a grave listen to the eulogy a buyer of the hate ever dance beside the devil taste the barrel of a gauge ever pull the trigger the light begins to fade  feel like slipping away  stand in the corner and scream with me a body full of empty a head that is full of rage  better believe it stand in the closet and scream with me a mind that is like a fire driven by the pain  better believe it  ive asked you for forgiveness ive asked you for your grace ive asked you for your blessing ive asked that i be saved  stand in the corner and scream with me a body full of empty a head that is full of rage  better believe it  stand in the corner and scream with me a body full of empty a head that is full of rage  better believe it stand in the closet and scream with me a mind that is like a fire driven by the pain  better believe it stand in the corner and scream with me a body full of empty a head that is full of rage  better believe it stand in the closet and scream with me a mind that is like a fire driven by the pain  better believe it,2010.0,303
